k,k-Itemset,NumOccurences
7,"('cake bar', 'candles', 'curd', 'flour', 'tropical fruit', 'whipped/sour cream', 'whole milk')",1
7,"('cake bar', 'candles', 'curd', 'rolls/buns', 'tropical fruit', 'whipped/sour cream', 'whole milk')",1
7,"('cake bar', 'candles', 'flour', 'rolls/buns', 'tropical fruit', 'whipped/sour cream', 'whole milk')",1
7,"('cake bar', 'curd', 'flour', 'rolls/buns', 'tropical fruit', 'whipped/sour cream', 'whole milk')",1
7,"('candles', 'curd', 'flour', 'rolls/buns', 'tropical fruit', 'whipped/sour cream', 'whole milk')",1
7,"('bottled water', 'coffee', 'frankfurter', 'other vegetables', 'pastry', 'sausage', 'soda')",1
7,"('bottled water', 'coffee', 'frankfurter', 'other vegetables', 'pastry', 'sausage', 'whole milk')",1
7,"('bottled water', 'coffee', 'frankfurter', 'other vegetables', 'pastry', 'soda', 'whole milk')",1
7,"('bottled water', 'coffee', 'frankfurter', 'other vegetables', 'sausage', 'soda', 'whole milk')",1
7,"('bottled water', 'coffee', 'frankfurter', 'pastry', 'sausage', 'soda', 'whole milk')",1
7,"('bottled water', 'coffee', 'other vegetables', 'pastry', 'sausage', 'soda', 'whole milk')",1
7,"('bottled water', 'frankfurter', 'other vegetables', 'pastry', 'sausage', 'soda', 'whole milk')",1
7,"('coffee', 'frankfurter', 'other vegetables', 'pastry', 'sausage', 'soda', 'whole milk')",1
7,"('brown bread', 'butter milk', 'cake bar', 'canned beer', 'curd', 'frozen vegetables', 'sausage')",1
7,"('brown bread', 'butter milk', 'cake bar', 'canned beer', 'curd', 'frozen vegetables', 'yogurt')",1
7,"('brown bread', 'butter milk', 'cake bar', 'canned beer', 'curd', 'sausage', 'yogurt')",1
7,"('brown bread', 'butter milk', 'cake bar', 'canned beer', 'frozen vegetables', 'sausage', 'yogurt')",1
7,"('brown bread', 'butter milk', 'cake bar', 'curd', 'frozen vegetables', 'sausage', 'yogurt')",1
7,"('brown bread', 'butter milk', 'canned beer', 'curd', 'frozen vegetables', 'sausage', 'yogurt')",1
7,"('brown bread', 'cake bar', 'canned beer', 'curd', 'frozen vegetables', 'sausage', 'yogurt')",1
7,"('butter milk', 'cake bar', 'canned beer', 'curd', 'frozen vegetables', 'sausage', 'yogurt')",1
7,"('chocolate', 'fruit/vegetable juice', 'other vegetables', 'pip fruit', 'root vegetables', 'turkey', 'yogurt')",1
7,"('dental care', 'frozen vegetables', 'house keeping products', 'other vegetables', 'pastry', 'waffles', 'whole milk')",1
7,"('bottled beer', 'bottled water', 'frozen meals', 'oil', 'rolls/buns', 'sausage', 'tropical fruit')",1
7,"('bottled beer', 'bottled water', 'frozen meals', 'oil', 'rolls/buns', 'sausage', 'waffles')",1
7,"('bottled beer', 'bottled water', 'frozen meals', 'oil', 'rolls/buns', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'bottled water', 'frozen meals', 'oil', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'bottled water', 'frozen meals', 'rolls/buns', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'bottled water', 'oil', 'rolls/buns', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'frozen meals', 'oil', 'rolls/buns', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled water', 'frozen meals', 'oil', 'rolls/buns', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'curd', 'fruit/vegetable juice', 'mayonnaise', 'misc. beverages', 'sausage', 'tropical fruit')",1
7,"('bottled beer', 'curd', 'fruit/vegetable juice', 'mayonnaise', 'misc. beverages', 'sausage', 'waffles')",1
7,"('bottled beer', 'curd', 'fruit/vegetable juice', 'mayonnaise', 'misc. beverages', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'curd', 'fruit/vegetable juice', 'mayonnaise', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'curd', 'fruit/vegetable juice', 'misc. beverages', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'curd', 'mayonnaise', 'misc. beverages', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'fruit/vegetable juice', 'mayonnaise', 'misc. beverages', 'sausage', 'tropical fruit', 'waffles')",1
7,"('curd', 'fruit/vegetable juice', 'mayonnaise', 'misc. beverages', 'sausage', 'tropical fruit', 'waffles')",1
7,"('bottled beer', 'bottled water', 'detergent', 'frankfurter', 'fruit/vegetable juice', 'male cosmetics', 'rolls/buns')",1
7,"('bottled beer', 'bottled water', 'detergent', 'frankfurter', 'fruit/vegetable juice', 'male cosmetics', 'root vegetables')",1
7,"('bottled beer', 'bottled water', 'detergent', 'frankfurter', 'fruit/vegetable juice', 'rolls/buns', 'root vegetables')",1
7,"('bottled beer', 'bottled water', 'detergent', 'frankfurter', 'male cosmetics', 'rolls/buns', 'root vegetables')",1
7,"('bottled beer', 'bottled water', 'detergent', 'fruit/vegetable juice', 'male cosmetics', 'rolls/buns', 'root vegetables')",1
7,"('bottled beer', 'bottled water', 'frankfurter', 'fruit/vegetable juice', 'male cosmetics', 'rolls/buns', 'root vegetables')",1
7,"('bottled beer', 'detergent', 'frankfurter', 'fruit/vegetable juice', 'male cosmetics', 'rolls/buns', 'root vegetables')",1
7,"('bottled water', 'detergent', 'frankfurter', 'fruit/vegetable juice', 'male cosmetics', 'rolls/buns', 'root vegetables')",1
7,"('berries', 'brown bread', 'other vegetables', 'pip fruit', 'rolls/buns', 'sauces', 'sausage')",1
7,"('UHT-milk', 'chicken', 'frozen potato products', 'hard cheese', 'root vegetables', 'semi-finished bread', 'yogurt')",1
7,"('dental care', 'hygiene articles', 'liquor', 'napkins', 'pastry', 'rolls/buns', 'sliced cheese')",1
7,"('dental care', 'hygiene articles', 'liquor', 'napkins', 'pastry', 'rolls/buns', 'tropical fruit')",1
7,"('dental care', 'hygiene articles', 'liquor', 'napkins', 'pastry', 'sliced cheese', 'tropical fruit')",1
7,"('dental care', 'hygiene articles', 'liquor', 'napkins', 'rolls/buns', 'sliced cheese', 'tropical fruit')",1
7,"('dental care', 'hygiene articles', 'liquor', 'pastry', 'rolls/buns', 'sliced cheese', 'tropical fruit')",1
7,"('dental care', 'hygiene articles', 'napkins', 'pastry', 'rolls/buns', 'sliced cheese', 'tropical fruit')",1
7,"('dental care', 'liquor', 'napkins', 'pastry', 'rolls/buns', 'sliced cheese', 'tropical fruit')",1
7,"('hygiene articles', 'liquor', 'napkins', 'pastry', 'rolls/buns', 'sliced cheese', 'tropical fruit')",1
7,"('bottled beer', 'candy', 'citrus fruit', 'frankfurter', 'rolls/buns', 'whipped/sour cream', 'whole milk')",1
7,"('bottled beer', 'candy', 'citrus fruit', 'frankfurter', 'rolls/buns', 'whipped/sour cream', 'yogurt')",1
7,"('bottled beer', 'candy', 'citrus fruit', 'frankfurter', 'rolls/buns', 'whole milk', 'yogurt')",1
7,"('bottled beer', 'candy', 'citrus fruit', 'frankfurter', 'whipped/sour cream', 'whole milk', 'yogurt')",1
7,"('bottled beer', 'candy', 'citrus fruit', 'rolls/buns', 'whipped/sour cream', 'whole milk', 'yogurt')",1
7,"('bottled beer', 'candy', 'frankfurter', 'rolls/buns', 'whipped/sour cream', 'whole milk', 'yogurt')",1
7,"('bottled beer', 'citrus fruit', 'frankfurter', 'rolls/buns', 'whipped/sour cream', 'whole milk', 'yogurt')",1
7,"('candy', 'citrus fruit', 'frankfurter', 'rolls/buns', 'whipped/sour cream', 'whole milk', 'yogurt')",1
7,"('hamburger meat', 'liver loaf', 'other vegetables', 'rolls/buns', 'sausage', 'whipped/sour cream', 'white bread')",1
7,"('hamburger meat', 'liver loaf', 'other vegetables', 'rolls/buns', 'sausage', 'whipped/sour cream', 'whole milk')",1
7,"('hamburger meat', 'liver loaf', 'other vegetables', 'rolls/buns', 'sausage', 'white bread', 'whole milk')",1
7,"('hamburger meat', 'liver loaf', 'other vegetables', 'rolls/buns', 'whipped/sour cream', 'white bread', 'whole milk')",1
7,"('hamburger meat', 'liver loaf', 'other vegetables', 'sausage', 'whipped/sour cream', 'white bread', 'whole milk')",1
7,"('hamburger meat', 'liver loaf', 'rolls/buns', 'sausage', 'whipped/sour cream', 'white bread', 'whole milk')",1
7,"('hamburger meat', 'other vegetables', 'rolls/buns', 'sausage', 'whipped/sour cream', 'white bread', 'whole milk')",1
7,"('liver loaf', 'other vegetables', 'rolls/buns', 'sausage', 'whipped/sour cream', 'white bread', 'whole milk')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'sausage', 'shopping bags', 'soda')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'sausage', 'shopping bags', 'vinegar')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'sausage', 'shopping bags', 'whole milk')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'sausage', 'soda', 'vinegar')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'sausage', 'soda', 'whole milk')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'sausage', 'vinegar', 'whole milk')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'shopping bags', 'soda', 'vinegar')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'shopping bags', 'soda', 'whole milk')",1
7,"('domestic eggs', 'other vegetables', 'pork', 'root vegetables', 'shopping bags', 'vinegar', 'whole milk')",1
