k,k-Itemset,NumOccurences
6,"('dog food', 'sausage', 'shopping bags', 'white bread', 'whole milk', 'yogurt')",1
6,"('dog food', 'sausage', 'sliced cheese', 'white bread', 'whole milk', 'yogurt')",1
6,"('dog food', 'shopping bags', 'sliced cheese', 'white bread', 'whole milk', 'yogurt')",1
6,"('sausage', 'shopping bags', 'sliced cheese', 'white bread', 'whole milk', 'yogurt')",1
6,"('bottled water', 'dog food', 'pork', 'rolls/buns', 'soda', 'turkey')",1
6,"('bottled water', 'dog food', 'pork', 'rolls/buns', 'soda', 'whole milk')",1
6,"('bottled water', 'dog food', 'pork', 'rolls/buns', 'turkey', 'whole milk')",1
6,"('bottled water', 'dog food', 'pork', 'soda', 'turkey', 'whole milk')",1
6,"('bottled water', 'dog food', 'rolls/buns', 'soda', 'turkey', 'whole milk')",1
6,"('bottled water', 'pork', 'rolls/buns', 'soda', 'turkey', 'whole milk')",1
6,"('dog food', 'pork', 'rolls/buns', 'soda', 'turkey', 'whole milk')",1
6,"('citrus fruit', 'shopping bags', 'soda', 'white wine', 'whole milk', 'yogurt')",1
6,"('beef', 'berries', 'bottled water', 'butter', 'chocolate', 'yogurt')",1
6,"('bottled beer', 'brown bread', 'butter', 'canned beer', 'cream cheese ', 'dessert')",1
6,"('bottled beer', 'brown bread', 'butter', 'canned beer', 'cream cheese ', 'other vegetables')",1
6,"('bottled beer', 'brown bread', 'butter', 'canned beer', 'cream cheese ', 'sausage')",1
6,"('bottled beer', 'brown bread', 'butter', 'canned beer', 'dessert', 'other vegetables')",1
6,"('bottled beer', 'brown bread', 'butter', 'canned beer', 'dessert', 'sausage')",1
6,"('bottled beer', 'brown bread', 'butter', 'canned beer', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'brown bread', 'butter', 'cream cheese ', 'dessert', 'other vegetables')",1
6,"('bottled beer', 'brown bread', 'butter', 'cream cheese ', 'dessert', 'sausage')",1
6,"('bottled beer', 'brown bread', 'butter', 'cream cheese ', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'brown bread', 'butter', 'dessert', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'brown bread', 'canned beer', 'cream cheese ', 'dessert', 'other vegetables')",1
6,"('bottled beer', 'brown bread', 'canned beer', 'cream cheese ', 'dessert', 'sausage')",1
6,"('bottled beer', 'brown bread', 'canned beer', 'cream cheese ', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'brown bread', 'canned beer', 'dessert', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'brown bread', 'cream cheese ', 'dessert', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'butter', 'canned beer', 'cream cheese ', 'dessert', 'other vegetables')",1
6,"('bottled beer', 'butter', 'canned beer', 'cream cheese ', 'dessert', 'sausage')",1
6,"('bottled beer', 'butter', 'canned beer', 'cream cheese ', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'butter', 'canned beer', 'dessert', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'butter', 'cream cheese ', 'dessert', 'other vegetables', 'sausage')",1
6,"('bottled beer', 'canned beer', 'cream cheese ', 'dessert', 'other vegetables', 'sausage')",1
6,"('brown bread', 'butter', 'canned beer', 'cream cheese ', 'dessert', 'other vegetables')",1
6,"('brown bread', 'butter', 'canned beer', 'cream cheese ', 'dessert', 'sausage')",1
6,"('brown bread', 'butter', 'canned beer', 'cream cheese ', 'other vegetables', 'sausage')",1
6,"('brown bread', 'butter', 'canned beer', 'dessert', 'other vegetables', 'sausage')",1
6,"('brown bread', 'butter', 'cream cheese ', 'dessert', 'other vegetables', 'sausage')",1
6,"('brown bread', 'canned beer', 'cream cheese ', 'dessert', 'other vegetables', 'sausage')",1
6,"('butter', 'canned beer', 'cream cheese ', 'dessert', 'other vegetables', 'sausage')",1
6,"('brown bread', 'butter', 'ham', 'pastry', 'root vegetables', 'spread cheese')",1
6,"('citrus fruit', 'misc. beverages', 'packaged fruit/vegetables', 'root vegetables', 'sliced cheese', 'whipped/sour cream')",1
6,"('citrus fruit', 'misc. beverages', 'packaged fruit/vegetables', 'root vegetables', 'sliced cheese', 'yogurt')",1
6,"('citrus fruit', 'misc. beverages', 'packaged fruit/vegetables', 'root vegetables', 'whipped/sour cream', 'yogurt')",1
6,"('citrus fruit', 'misc. beverages', 'packaged fruit/vegetables', 'sliced cheese', 'whipped/sour cream', 'yogurt')",1
6,"('citrus fruit', 'misc. beverages', 'root vegetables', 'sliced cheese', 'whipped/sour cream', 'yogurt')",1
6,"('citrus fruit', 'packaged fruit/vegetables', 'root vegetables', 'sliced cheese', 'whipped/sour cream', 'yogurt')",1
6,"('misc. beverages', 'packaged fruit/vegetables', 'root vegetables', 'sliced cheese', 'whipped/sour cream', 'yogurt')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'sausage', 'soda', 'softener')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'sausage', 'soda', 'sugar')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'sausage', 'soda', 'whole milk')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'sausage', 'softener', 'sugar')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'sausage', 'softener', 'whole milk')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'sausage', 'sugar', 'whole milk')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'soda', 'softener', 'sugar')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'soda', 'softener', 'whole milk')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'soda', 'sugar', 'whole milk')",1
6,"('other vegetables', 'pastry', 'rolls/buns', 'softener', 'sugar', 'whole milk')",1
6,"('other vegetables', 'pastry', 'sausage', 'soda', 'softener', 'sugar')",1
6,"('other vegetables', 'pastry', 'sausage', 'soda', 'softener', 'whole milk')",1
6,"('other vegetables', 'pastry', 'sausage', 'soda', 'sugar', 'whole milk')",1
6,"('other vegetables', 'pastry', 'sausage', 'softener', 'sugar', 'whole milk')",1
6,"('other vegetables', 'pastry', 'soda', 'softener', 'sugar', 'whole milk')",1
6,"('other vegetables', 'rolls/buns', 'sausage', 'soda', 'softener', 'sugar')",1
6,"('other vegetables', 'rolls/buns', 'sausage', 'soda', 'softener', 'whole milk')",1
6,"('other vegetables', 'rolls/buns', 'sausage', 'soda', 'sugar', 'whole milk')",1
6,"('other vegetables', 'rolls/buns', 'sausage', 'softener', 'sugar', 'whole milk')",1
6,"('other vegetables', 'rolls/buns', 'soda', 'softener', 'sugar', 'whole milk')",1
6,"('other vegetables', 'sausage', 'soda', 'softener', 'sugar', 'whole milk')",1
6,"('pastry', 'rolls/buns', 'sausage', 'soda', 'softener', 'sugar')",1
6,"('pastry', 'rolls/buns', 'sausage', 'soda', 'softener', 'whole milk')",1
6,"('pastry', 'rolls/buns', 'sausage', 'soda', 'sugar', 'whole milk')",1
6,"('pastry', 'rolls/buns', 'sausage', 'softener', 'sugar', 'whole milk')",1
6,"('pastry', 'rolls/buns', 'soda', 'softener', 'sugar', 'whole milk')",1
6,"('pastry', 'sausage', 'soda', 'softener', 'sugar', 'whole milk')",1
6,"('rolls/buns', 'sausage', 'soda', 'softener', 'sugar', 'whole milk')",1
6,"('beef', 'brown bread', 'chicken', 'dessert', 'margarine', 'newspapers')",1
6,"('beef', 'brown bread', 'chicken', 'dessert', 'margarine', 'pork')",1
6,"('beef', 'brown bread', 'chicken', 'dessert', 'newspapers', 'pork')",1
6,"('beef', 'brown bread', 'chicken', 'margarine', 'newspapers', 'pork')",1
6,"('beef', 'brown bread', 'dessert', 'margarine', 'newspapers', 'pork')",1
6,"('beef', 'chicken', 'dessert', 'margarine', 'newspapers', 'pork')",1
6,"('brown bread', 'chicken', 'dessert', 'margarine', 'newspapers', 'pork')",1
6,"('bottled water', 'napkins', 'pastry', 'root vegetables', 'soda', 'specialty fat')",1
6,"('bottled water', 'napkins', 'pastry', 'root vegetables', 'soda', 'tropical fruit')",1
6,"('bottled water', 'napkins', 'pastry', 'root vegetables', 'soda', 'whole milk')",1
6,"('bottled water', 'napkins', 'pastry', 'root vegetables', 'specialty fat', 'tropical fruit')",1
6,"('bottled water', 'napkins', 'pastry', 'root vegetables', 'specialty fat', 'whole milk')",1
6,"('bottled water', 'napkins', 'pastry', 'root vegetables', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'napkins', 'pastry', 'soda', 'specialty fat', 'tropical fruit')",1
6,"('bottled water', 'napkins', 'pastry', 'soda', 'specialty fat', 'whole milk')",1
6,"('bottled water', 'napkins', 'pastry', 'soda', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'napkins', 'pastry', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'napkins', 'root vegetables', 'soda', 'specialty fat', 'tropical fruit')",1
6,"('bottled water', 'napkins', 'root vegetables', 'soda', 'specialty fat', 'whole milk')",1
6,"('bottled water', 'napkins', 'root vegetables', 'soda', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'napkins', 'root vegetables', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'napkins', 'soda', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'pastry', 'root vegetables', 'soda', 'specialty fat', 'tropical fruit')",1
6,"('bottled water', 'pastry', 'root vegetables', 'soda', 'specialty fat', 'whole milk')",1
6,"('bottled water', 'pastry', 'root vegetables', 'soda', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'pastry', 'root vegetables', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'pastry', 'soda', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('bottled water', 'root vegetables', 'soda', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('napkins', 'pastry', 'root vegetables', 'soda', 'specialty fat', 'tropical fruit')",1
6,"('napkins', 'pastry', 'root vegetables', 'soda', 'specialty fat', 'whole milk')",1
6,"('napkins', 'pastry', 'root vegetables', 'soda', 'tropical fruit', 'whole milk')",1
6,"('napkins', 'pastry', 'root vegetables', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('napkins', 'pastry', 'soda', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('napkins', 'root vegetables', 'soda', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('pastry', 'root vegetables', 'soda', 'specialty fat', 'tropical fruit', 'whole milk')",1
6,"('butter milk', 'dental care', 'napkins', 'onions', 'rice', 'rolls/buns')",1
6,"('butter milk', 'dental care', 'napkins', 'onions', 'rice', 'specialty chocolate')",1
6,"('butter milk', 'dental care', 'napkins', 'onions', 'rolls/buns', 'specialty chocolate')",1
6,"('butter milk', 'dental care', 'napkins', 'rice', 'rolls/buns', 'specialty chocolate')",1
6,"('butter milk', 'dental care', 'onions', 'rice', 'rolls/buns', 'specialty chocolate')",1
6,"('butter milk', 'napkins', 'onions', 'rice', 'rolls/buns', 'specialty chocolate')",1
6,"('dental care', 'napkins', 'onions', 'rice', 'rolls/buns', 'specialty chocolate')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'long life bakery product', 'soda', 'specialty bar')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'long life bakery product', 'soda', 'vinegar')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'long life bakery product', 'soda', 'white bread')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'long life bakery product', 'specialty bar', 'vinegar')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'long life bakery product', 'specialty bar', 'white bread')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'long life bakery product', 'vinegar', 'white bread')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'soda', 'specialty bar', 'vinegar')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'soda', 'specialty bar', 'white bread')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'soda', 'vinegar', 'white bread')",1
6,"('beef', 'citrus fruit', 'domestic eggs', 'specialty bar', 'vinegar', 'white bread')",1
6,"('beef', 'citrus fruit', 'long life bakery product', 'soda', 'specialty bar', 'vinegar')",1
6,"('beef', 'citrus fruit', 'long life bakery product', 'soda', 'specialty bar', 'white bread')",1
6,"('beef', 'citrus fruit', 'long life bakery product', 'soda', 'vinegar', 'white bread')",1
6,"('beef', 'citrus fruit', 'long life bakery product', 'specialty bar', 'vinegar', 'white bread')",1
6,"('beef', 'citrus fruit', 'soda', 'specialty bar', 'vinegar', 'white bread')",1
6,"('beef', 'domestic eggs', 'long life bakery product', 'soda', 'specialty bar', 'vinegar')",1
6,"('beef', 'domestic eggs', 'long life bakery product', 'soda', 'specialty bar', 'white bread')",1
6,"('beef', 'domestic eggs', 'long life bakery product', 'soda', 'vinegar', 'white bread')",1
6,"('beef', 'domestic eggs', 'long life bakery product', 'specialty bar', 'vinegar', 'white bread')",1
6,"('beef', 'domestic eggs', 'soda', 'specialty bar', 'vinegar', 'white bread')",1
6,"('beef', 'long life bakery product', 'soda', 'specialty bar', 'vinegar', 'white bread')",1
6,"('citrus fruit', 'domestic eggs', 'long life bakery product', 'soda', 'specialty bar', 'vinegar')",1
6,"('citrus fruit', 'domestic eggs', 'long life bakery product', 'soda', 'specialty bar', 'white bread')",1
6,"('citrus fruit', 'domestic eggs', 'long life bakery product', 'soda', 'vinegar', 'white bread')",1
6,"('citrus fruit', 'domestic eggs', 'long life bakery product', 'specialty bar', 'vinegar', 'white bread')",1
6,"('citrus fruit', 'domestic eggs', 'soda', 'specialty bar', 'vinegar', 'white bread')",1
6,"('citrus fruit', 'long life bakery product', 'soda', 'specialty bar', 'vinegar', 'white bread')",1
6,"('domestic eggs', 'long life bakery product', 'soda', 'specialty bar', 'vinegar', 'white bread')",1
6,"('canned beer', 'margarine', 'rolls/buns', 'salty snack', 'soda', 'waffles')",1
6,"('canned beer', 'margarine', 'rolls/buns', 'salty snack', 'soda', 'whipped/sour cream')",1
6,"('canned beer', 'margarine', 'rolls/buns', 'salty snack', 'waffles', 'whipped/sour cream')",1
6,"('canned beer', 'margarine', 'rolls/buns', 'soda', 'waffles', 'whipped/sour cream')",1
6,"('canned beer', 'margarine', 'salty snack', 'soda', 'waffles', 'whipped/sour cream')",1
6,"('canned beer', 'rolls/buns', 'salty snack', 'soda', 'waffles', 'whipped/sour cream')",1
6,"('margarine', 'rolls/buns', 'salty snack', 'soda', 'waffles', 'whipped/sour cream')",1
6,"('ham', 'other vegetables', 'soda', 'sugar', 'tropical fruit', 'white bread')",1
6,"('ham', 'other vegetables', 'soda', 'sugar', 'tropical fruit', 'whole milk')",1
6,"('ham', 'other vegetables', 'soda', 'sugar', 'white bread', 'whole milk')",1
6,"('ham', 'other vegetables', 'soda', 'tropical fruit', 'white bread', 'whole milk')",1
6,"('ham', 'other vegetables', 'sugar', 'tropical fruit', 'white bread', 'whole milk')",1
