k,k-Itemset,NumOccurences
8,"('beverages', 'curd', 'other vegetables', 'pip fruit', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('beverages', 'curd', 'other vegetables', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('beverages', 'curd', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('beverages', 'newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar')",1
8,"('beverages', 'newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'yogurt')",1
8,"('beverages', 'newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'specialty bar', 'yogurt')",1
8,"('beverages', 'newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('beverages', 'newspapers', 'other vegetables', 'pip fruit', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('beverages', 'newspapers', 'other vegetables', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('beverages', 'newspapers', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('beverages', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('curd', 'newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar')",1
8,"('curd', 'newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'yogurt')",1
8,"('curd', 'newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'specialty bar', 'yogurt')",1
8,"('curd', 'newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('curd', 'newspapers', 'other vegetables', 'pip fruit', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('curd', 'newspapers', 'other vegetables', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('curd', 'newspapers', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('curd', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('newspapers', 'other vegetables', 'pip fruit', 'rolls/buns', 'sausage', 'soft cheese', 'specialty bar', 'yogurt')",1
8,"('chocolate', 'finished products', 'frozen meals', 'napkins', 'other vegetables', 'packaged fruit/vegetables', 'salty snack', 'whole milk')",1
8,"('beef', 'detergent', 'domestic eggs', 'frozen vegetables', 'grapes', 'newspapers', 'processed cheese', 'tropical fruit')",1
8,"('UHT-milk', 'bottled beer', 'canned fish', 'chicken', 'cocoa drinks', 'frankfurter', 'onions', 'whole milk')",1
8,"('coffee', 'hygiene articles', 'ice cream', 'misc. beverages', 'popcorn', 'rolls/buns', 'shopping bags', 'tropical fruit')",1
8,"('bottled beer', 'chicken', 'frankfurter', 'meat', 'misc. beverages', 'other vegetables', 'pastry', 'root vegetables')",1
8,"('bottled beer', 'chicken', 'frankfurter', 'meat', 'misc. beverages', 'other vegetables', 'pastry', 'salt')",1
8,"('bottled beer', 'chicken', 'frankfurter', 'meat', 'misc. beverages', 'other vegetables', 'root vegetables', 'salt')",1
8,"('bottled beer', 'chicken', 'frankfurter', 'meat', 'misc. beverages', 'pastry', 'root vegetables', 'salt')",1
8,"('bottled beer', 'chicken', 'frankfurter', 'meat', 'other vegetables', 'pastry', 'root vegetables', 'salt')",1
8,"('bottled beer', 'chicken', 'frankfurter', 'misc. beverages', 'other vegetables', 'pastry', 'root vegetables', 'salt')",1
8,"('bottled beer', 'chicken', 'meat', 'misc. beverages', 'other vegetables', 'pastry', 'root vegetables', 'salt')",1
8,"('bottled beer', 'frankfurter', 'meat', 'misc. beverages', 'other vegetables', 'pastry', 'root vegetables', 'salt')",1
8,"('chicken', 'frankfurter', 'meat', 'misc. beverages', 'other vegetables', 'pastry', 'root vegetables', 'salt')",1
8,"('bottled beer', 'brown bread', 'butter', 'coffee', 'frankfurter', 'margarine', 'soda', 'sugar')",1
8,"('beef', 'brown bread', 'citrus fruit', 'frozen vegetables', 'long life bakery product', 'pasta', 'specialty cheese', 'whipped/sour cream')",1
8,"('chocolate', 'curd', 'hard cheese', 'liver loaf', 'mayonnaise', 'pip fruit', 'rolls/buns', 'root vegetables')",1
8,"('brown bread', 'citrus fruit', 'domestic eggs', 'frankfurter', 'other vegetables', 'sugar', 'whole milk', 'zwieback')",1
8,"('bottled water', 'chocolate', 'curd', 'domestic eggs', 'frozen meals', 'hygiene articles', 'rolls/buns', 'sausage')",1
8,"('cake bar', 'coffee', 'curd', 'frankfurter', 'hamburger meat', 'pork', 'root vegetables', 'soda')",1
8,"('chocolate', 'cream cheese ', 'flour', 'frankfurter', 'hard cheese', 'other vegetables', 'sausage', 'tropical fruit')",1
8,"('berries', 'candy', 'dessert', 'frozen meals', 'grapes', 'long life bakery product', 'sausage', 'soda')",1
8,"('bottled water', 'frozen fish', 'meat', 'onions', 'pip fruit', 'root vegetables', 'semi-finished bread', 'whipped/sour cream')",1
8,"('UHT-milk', 'coffee', 'napkins', 'onions', 'rolls/buns', 'root vegetables', 'whole milk', 'yogurt')",1
8,"('frozen dessert', 'grapes', 'onions', 'root vegetables', 'salty snack', 'tropical fruit', 'whipped/sour cream', 'whole milk')",1
8,"('frozen dessert', 'grapes', 'onions', 'root vegetables', 'salty snack', 'tropical fruit', 'whipped/sour cream', 'yogurt')",1
8,"('frozen dessert', 'grapes', 'onions', 'root vegetables', 'salty snack', 'tropical fruit', 'whole milk', 'yogurt')",1
8,"('frozen dessert', 'grapes', 'onions', 'root vegetables', 'salty snack', 'whipped/sour cream', 'whole milk', 'yogurt')",1
8,"('frozen dessert', 'grapes', 'onions', 'root vegetables', 'tropical fruit', 'whipped/sour cream', 'whole milk', 'yogurt')",1
8,"('frozen dessert', 'grapes', 'onions', 'salty snack', 'tropical fruit', 'whipped/sour cream', 'whole milk', 'yogurt')",1
8,"('frozen dessert', 'grapes', 'root vegetables', 'salty snack', 'tropical fruit', 'whipped/sour cream', 'whole milk', 'yogurt')",1
8,"('frozen dessert', 'onions', 'root vegetables', 'salty snack', 'tropical fruit', 'whipped/sour cream', 'whole milk', 'yogurt')",1
8,"('grapes', 'onions', 'root vegetables', 'salty snack', 'tropical fruit', 'whipped/sour cream', 'whole milk', 'yogurt')",1
8,"('beverages', 'dessert', 'domestic eggs', 'hamburger meat', 'rolls/buns', 'soda', 'whole milk', 'yogurt')",1
8,"('bottled water', 'hamburger meat', 'other vegetables', 'sausage', 'spread cheese', 'sugar', 'tropical fruit', 'white bread')",1
8,"('beef', 'brown bread', 'chocolate', 'dessert', 'processed cheese', 'rolls/buns', 'shopping bags', 'soda')",1
8,"('beef', 'beverages', 'frankfurter', 'other vegetables', 'rolls/buns', 'softener', 'vinegar', 'white bread')",1
8,"('beef', 'beverages', 'frankfurter', 'other vegetables', 'rolls/buns', 'softener', 'vinegar', 'whole milk')",1
8,"('beef', 'beverages', 'frankfurter', 'other vegetables', 'rolls/buns', 'softener', 'white bread', 'whole milk')",1
8,"('beef', 'beverages', 'frankfurter', 'other vegetables', 'rolls/buns', 'vinegar', 'white bread', 'whole milk')",1
8,"('beef', 'beverages', 'frankfurter', 'other vegetables', 'softener', 'vinegar', 'white bread', 'whole milk')",1
8,"('beef', 'beverages', 'frankfurter', 'rolls/buns', 'softener', 'vinegar', 'white bread', 'whole milk')",1
8,"('beef', 'beverages', 'other vegetables', 'rolls/buns', 'softener', 'vinegar', 'white bread', 'whole milk')",1
8,"('beef', 'frankfurter', 'other vegetables', 'rolls/buns', 'softener', 'vinegar', 'white bread', 'whole milk')",1
8,"('beverages', 'frankfurter', 'other vegetables', 'rolls/buns', 'softener', 'vinegar', 'white bread', 'whole milk')",1
8,"('bottled beer', 'bottled water', 'frozen meals', 'margarine', 'onions', 'other vegetables', 'soda', 'white bread')",1
8,"('citrus fruit', 'curd', 'detergent', 'other vegetables', 'pastry', 'soda', 'syrup', 'tropical fruit')",1
8,"('citrus fruit', 'curd', 'detergent', 'other vegetables', 'pastry', 'soda', 'syrup', 'whole milk')",1
8,"('citrus fruit', 'curd', 'detergent', 'other vegetables', 'pastry', 'soda', 'tropical fruit', 'whole milk')",1
8,"('citrus fruit', 'curd', 'detergent', 'other vegetables', 'pastry', 'syrup', 'tropical fruit', 'whole milk')",1
8,"('citrus fruit', 'curd', 'detergent', 'other vegetables', 'soda', 'syrup', 'tropical fruit', 'whole milk')",1
8,"('citrus fruit', 'curd', 'detergent', 'pastry', 'soda', 'syrup', 'tropical fruit', 'whole milk')",1
8,"('citrus fruit', 'curd', 'other vegetables', 'pastry', 'soda', 'syrup', 'tropical fruit', 'whole milk')",1
8,"('citrus fruit', 'detergent', 'other vegetables', 'pastry', 'soda', 'syrup', 'tropical fruit', 'whole milk')",1
8,"('curd', 'detergent', 'other vegetables', 'pastry', 'soda', 'syrup', 'tropical fruit', 'whole milk')",1
8,"('bottled water', 'chocolate', 'cling film/bags', 'frozen vegetables', 'house keeping products', 'margarine', 'soda', 'whole milk')",1
8,"('flour', 'hamburger meat', 'onions', 'pet care', 'root vegetables', 'tropical fruit', 'whole milk', 'yogurt')",1
8,"('beef', 'berries', 'fruit/vegetable juice', 'misc. beverages', 'pip fruit', 'pork', 'root vegetables', 'sausage')",1
8,"('beef', 'berries', 'fruit/vegetable juice', 'misc. beverages', 'pip fruit', 'pork', 'root vegetables', 'soda')",1
8,"('beef', 'berries', 'fruit/vegetable juice', 'misc. beverages', 'pip fruit', 'pork', 'sausage', 'soda')",1
8,"('beef', 'berries', 'fruit/vegetable juice', 'misc. beverages', 'pip fruit', 'root vegetables', 'sausage', 'soda')",1
8,"('beef', 'berries', 'fruit/vegetable juice', 'misc. beverages', 'pork', 'root vegetables', 'sausage', 'soda')",1
8,"('beef', 'berries', 'fruit/vegetable juice', 'pip fruit', 'pork', 'root vegetables', 'sausage', 'soda')",1
8,"('beef', 'berries', 'misc. beverages', 'pip fruit', 'pork', 'root vegetables', 'sausage', 'soda')",1
8,"('beef', 'fruit/vegetable juice', 'misc. beverages', 'pip fruit', 'pork', 'root vegetables', 'sausage', 'soda')",1
8,"('berries', 'fruit/vegetable juice', 'misc. beverages', 'pip fruit', 'pork', 'root vegetables', 'sausage', 'soda')",1
8,"('candy', 'ham', 'hard cheese', 'pastry', 'specialty bar', 'tropical fruit', 'whole milk', 'yogurt')",1
8,"('canned beer', 'chicken', 'condensed milk', 'frozen dessert', 'fruit/vegetable juice', 'light bulbs', 'liver loaf', 'whole milk')",1
8,"('chewing gum', 'finished products', 'onions', 'pastry', 'sausage', 'sliced cheese', 'whole milk', 'yogurt')",1
8,"('bottled water', 'curd', 'hard cheese', 'nuts/prunes', 'rolls/buns', 'root vegetables', 'sausage', 'whole milk')",1
8,"('butter', 'chewing gum', 'citrus fruit', 'cream cheese ', 'frozen vegetables', 'light bulbs', 'liquor', 'rolls/buns')",1
8,"('berries', 'condensed milk', 'domestic eggs', 'frankfurter', 'frozen fish', 'liver loaf', 'rolls/buns', 'sliced cheese')",1
8,"('berries', 'condensed milk', 'domestic eggs', 'frankfurter', 'frozen fish', 'liver loaf', 'rolls/buns', 'whole milk')",1
8,"('berries', 'condensed milk', 'domestic eggs', 'frankfurter', 'frozen fish', 'liver loaf', 'sliced cheese', 'whole milk')",1
8,"('berries', 'condensed milk', 'domestic eggs', 'frankfurter', 'frozen fish', 'rolls/buns', 'sliced cheese', 'whole milk')",1
8,"('berries', 'condensed milk', 'domestic eggs', 'frankfurter', 'liver loaf', 'rolls/buns', 'sliced cheese', 'whole milk')",1
8,"('berries', 'condensed milk', 'domestic eggs', 'frozen fish', 'liver loaf', 'rolls/buns', 'sliced cheese', 'whole milk')",1
8,"('berries', 'condensed milk', 'frankfurter', 'frozen fish', 'liver loaf', 'rolls/buns', 'sliced cheese', 'whole milk')",1
8,"('berries', 'domestic eggs', 'frankfurter', 'frozen fish', 'liver loaf', 'rolls/buns', 'sliced cheese', 'whole milk')",1
8,"('condensed milk', 'domestic eggs', 'frankfurter', 'frozen fish', 'liver loaf', 'rolls/buns', 'sliced cheese', 'whole milk')",1
8,"('beef', 'chicken', 'jam', 'long life bakery product', 'onions', 'pasta', 'tropical fruit', 'whole milk')",1
8,"('bottled beer', 'butter', 'chicken', 'other vegetables', 'root vegetables', 'sausage', 'waffles', 'whipped/sour cream')",1
8,"('brown bread', 'citrus fruit', 'domestic eggs', 'frankfurter', 'rubbing alcohol', 'shopping bags', 'tropical fruit', 'whole milk')",1
8,"('beverages', 'canned beer', 'chewing gum', 'frozen fish', 'other vegetables', 'sausage', 'shopping bags', 'yogurt')",1
8,"('dessert', 'grapes', 'pip fruit', 'pork', 'sausage', 'soda', 'whole milk', 'yogurt')",1
8,"('brown bread', 'butter', 'citrus fruit', 'dessert', 'hygiene articles', 'pork', 'shopping bags', 'whole milk')",1
8,"('beef', 'brown bread', 'chicken', 'grapes', 'male cosmetics', 'roll products ', 'root vegetables', 'waffles')",1
8,"('bathroom cleaner', 'canned beer', 'condensed milk', 'pastry', 'rolls/buns', 'root vegetables', 'tropical fruit', 'waffles')",1
8,"('candles', 'chocolate', 'frozen potato products', 'napkins', 'pip fruit', 'seasonal products', 'sweet spreads', 'tropical fruit')",1
8,"('chewing gum', 'coffee', 'frankfurter', 'hamburger meat', 'pastry', 'root vegetables', 'sausage', 'soda')",1
8,"('chicken', 'condensed milk', 'newspapers', 'nut snack', 'soft cheese', 'spices', 'whole milk', 'yogurt')",1
8,"('citrus fruit', 'dog food', 'fruit/vegetable juice', 'rolls/buns', 'soda', 'whipped/sour cream', 'whole milk', 'yogurt')",1
8,"('bottled beer', 'brown bread', 'dishes', 'hard cheese', 'pip fruit', 'rolls/buns', 'soda', 'whole milk')",1
8,"('butter', 'curd cheese', 'frozen meals', 'hamburger meat', 'mustard', 'soda', 'white wine', 'yogurt')",1
8,"('candy', 'citrus fruit', 'curd', 'dishes', 'pork', 'rolls/buns', 'root vegetables', 'yogurt')",1
8,"('bottled water', 'canned beer', 'domestic eggs', 'frozen dessert', 'soda', 'specialty bar', 'tropical fruit', 'whole milk')",1
8,"('brown bread', 'coffee', 'curd', 'frankfurter', 'meat', 'other vegetables', 'pip fruit', 'shopping bags')",1
8,"('brown bread', 'canned beer', 'dish cleaner', 'dishes', 'liver loaf', 'sausage', 'white bread', 'white wine')",1
8,"('beef', 'curd', 'frankfurter', 'frozen meals', 'meat', 'sugar', 'waffles', 'white bread')",1
8,"('beef', 'curd', 'frankfurter', 'frozen meals', 'meat', 'sugar', 'waffles', 'whole milk')",1
8,"('beef', 'curd', 'frankfurter', 'frozen meals', 'meat', 'sugar', 'white bread', 'whole milk')",1
8,"('beef', 'curd', 'frankfurter', 'frozen meals', 'meat', 'waffles', 'white bread', 'whole milk')",1
8,"('beef', 'curd', 'frankfurter', 'frozen meals', 'sugar', 'waffles', 'white bread', 'whole milk')",1
8,"('beef', 'curd', 'frankfurter', 'meat', 'sugar', 'waffles', 'white bread', 'whole milk')",1
8,"('beef', 'curd', 'frozen meals', 'meat', 'sugar', 'waffles', 'white bread', 'whole milk')",1
8,"('beef', 'frankfurter', 'frozen meals', 'meat', 'sugar', 'waffles', 'white bread', 'whole milk')",1
8,"('curd', 'frankfurter', 'frozen meals', 'meat', 'sugar', 'waffles', 'white bread', 'whole milk')",1
8,"('butter', 'chocolate', 'hard cheese', 'other vegetables', 'pastry', 'processed cheese', 'rolls/buns', 'whole milk')",1
8,"('artif. sweetener', 'honey', 'other vegetables', 'prosecco', 'sausage', 'shopping bags', 'waffles', 'whole milk')",1
8,"('flour', 'onions', 'rolls/buns', 'sausage', 'soda', 'specialty chocolate', 'tropical fruit', 'whipped/sour cream')",1
8,"('flour', 'onions', 'rolls/buns', 'sausage', 'soda', 'specialty chocolate', 'tropical fruit', 'yogurt')",1
8,"('flour', 'onions', 'rolls/buns', 'sausage', 'soda', 'specialty chocolate', 'whipped/sour cream', 'yogurt')",1
8,"('flour', 'onions', 'rolls/buns', 'sausage', 'soda', 'tropical fruit', 'whipped/sour cream', 'yogurt')",1
8,"('flour', 'onions', 'rolls/buns', 'sausage', 'specialty chocolate', 'tropical fruit', 'whipped/sour cream', 'yogurt')",1
8,"('flour', 'onions', 'rolls/buns', 'soda', 'specialty chocolate', 'tropical fruit', 'whipped/sour cream', 'yogurt')",1
8,"('flour', 'onions', 'sausage', 'soda', 'specialty chocolate', 'tropical fruit', 'whipped/sour cream', 'yogurt')",1
8,"('flour', 'rolls/buns', 'sausage', 'soda', 'specialty chocolate', 'tropical fruit', 'whipped/sour cream', 'yogurt')",1
8,"('onions', 'rolls/buns', 'sausage', 'soda', 'specialty chocolate', 'tropical fruit', 'whipped/sour cream', 'yogurt')",1
8,"('grapes', 'hamburger meat', 'meat', 'oil', 'other vegetables', 'pet care', 'rolls/buns', 'whole milk')",1
8,"('brandy', 'frozen dessert', 'pork', 'rolls/buns', 'sausage', 'shopping bags', 'soda', 'whole milk')",1
8,"('brandy', 'frozen dessert', 'pork', 'rolls/buns', 'sausage', 'shopping bags', 'soda', 'yogurt')",1
8,"('brandy', 'frozen dessert', 'pork', 'rolls/buns', 'sausage', 'shopping bags', 'whole milk', 'yogurt')",1
